latitude,longitude,date,currentlevel,B02,B03,B04,B08,B11,B12,NDVI,IOI,CMI,currentlevel_ft
10.68611,76.86944,2016-08-26,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9372
10.68611,76.86944,2017-04-16,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.124
10.68611,76.86944,2017-08-26,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6248000000000005
10.68611,76.86944,2017-11-06,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.218200000000001
10.68611,76.86944,2018-01-09,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.499200000000002
10.68611,76.86944,2018-04-10,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.124
10.68611,76.86944,2018-08-24,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.11695
10.68611,76.86944,2018-11-03,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5934
10.68611,76.86944,2019-01-01,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.499200000000002
10.68611,76.86944,2019-04-07,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5463
10.68611,76.86944,2019-08-27,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6405
10.68611,76.86944,2019-11-27,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9529
10.68611,76.86944,2020-01-09,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.562
10.68611,76.86944,2020-11-29,1.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.069850000000001
10.68611,76.86944,2021-01-09,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5463
10.60833,76.75,2013-01-01,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4521
10.60833,76.75,2013-01-06,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0298
10.60833,76.75,2013-04-16,6.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.81865
10.60833,76.75,2013-08-26,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.77315
10.60833,76.75,2013-11-06,2.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.350850000000001
10.60833,76.75,2014-01-06,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.420700000000002
10.60833,76.75,2014-04-16,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6546
10.60833,76.75,2014-08-26,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9372
10.60833,76.75,2014-11-06,1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.98712
10.60833,76.75,2015-01-06,4.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.353670000000001
10.60833,76.75,2015-04-16,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2951
10.60833,76.75,2015-08-26,2.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33374
10.60833,76.75,2015-11-06,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.420700000000002
10.60833,76.75,2016-08-26,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6546
10.60833,76.75,2016-11-06,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.919900000000002
10.60833,76.75,2017-01-06,9.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.71157
10.60833,76.75,2017-04-16,10.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.4662
10.60833,76.75,2017-08-26,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.7488
10.60833,76.75,2017-11-06,4.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.24095
10.60833,76.75,2018-01-09,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.342200000000002
10.60833,76.75,2018-04-10,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.1381
10.60833,76.75,2018-08-24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.281
10.60833,76.75,2018-11-03,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5463
10.60833,76.75,2019-01-01,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0926
10.60833,76.75,2019-04-07,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.279400000000003
10.60833,76.75,2019-08-27,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4678
10.60833,76.75,2019-11-27,1.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75745
10.60833,76.75,2020-01-09,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8116
10.60833,76.75,2020-11-29,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.499200000000002
10.60833,76.75,2021-01-09,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0455
10.61111,76.68333,2013-01-01,1.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.26671
10.61111,76.68333,2013-01-06,2.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.98994
10.61111,76.68333,2013-04-16,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8116
10.61111,76.68333,2013-08-26,1.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.85588
10.61111,76.68333,2013-11-06,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.171100000000001
10.61111,76.68333,2014-01-06,4.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.616150000000001
10.61111,76.68333,2014-04-16,4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.94425
10.61111,76.68333,2014-08-26,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.843
10.61111,76.68333,2014-11-06,1.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.43076
10.61111,76.68333,2015-01-06,4.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.64896
10.61111,76.68333,2015-04-16,1.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.11836
10.61111,76.68333,2015-11-06,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8744
10.61111,76.68333,2016-04-16,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.7488
10.61111,76.68333,2016-08-26,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9058
10.61111,76.68333,2016-11-06,2.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.67895
10.61111,76.68333,2017-01-06,4.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.616150000000001
10.61111,76.68333,2017-04-16,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.076900000000002
10.61111,76.68333,2017-11-06,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8744
10.61111,76.68333,2018-01-09,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.436400000000003
10.61111,76.68333,2018-04-10,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.7488
10.61111,76.68333,2018-08-24,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.249600000000001
10.61111,76.68333,2018-11-03,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.02275
10.61111,76.68333,2019-01-01,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.843
10.72944,76.87722,2016-01-06,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6546
10.72944,76.87722,2016-04-16,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3108
10.72944,76.87722,2016-08-26,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6546
10.72944,76.87722,2016-11-06,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9513
10.72944,76.87722,2017-01-06,8.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.740150000000003
10.72944,76.87722,2017-04-16,10.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.1067
10.72944,76.87722,2017-08-26,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.967000000000002
10.72944,76.87722,2017-11-06,6.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.802950000000003
10.72944,76.87722,2018-01-09,7.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.77155
10.72944,76.87722,2018-04-10,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5604
10.72944,76.87722,2018-08-24,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5463
10.72944,76.87722,2018-11-03,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.420700000000002
10.72944,76.87722,2019-01-01,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.701700000000002
10.72944,76.87722,2019-04-07,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6703
10.72944,76.87722,2019-08-27,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8116
10.72944,76.87722,2019-11-27,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.7802
10.72944,76.87722,2020-01-09,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6703
10.72944,76.87722,2020-11-29,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6546
10.72944,76.87722,2021-01-09,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3108
10.73333,76.85,2013-01-01,6.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.06402
10.73333,76.85,2013-08-26,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4678
10.73333,76.85,2014-08-26,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5463
10.73333,76.85,2014-11-06,3.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.877220000000001
10.64667,76.81056,2013-08-26,1.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.20109
10.64667,76.81056,2013-11-06,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1868
10.64667,76.81056,2014-01-06,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6546
10.64667,76.81056,2014-04-16,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0141
10.64667,76.81056,2014-08-26,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6105100000000006
10.64667,76.81056,2014-11-06,2.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.56341
10.64667,76.81056,2015-01-06,3.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.41788
10.64667,76.81056,2015-04-16,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0926
10.64667,76.81056,2015-08-26,2.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.00564
10.64667,76.81056,2015-11-06,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.139700000000001
10.64667,76.81056,2016-01-06,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.7488
10.64667,76.81056,2016-04-16,5.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.537650000000003
10.64667,76.81056,2016-08-26,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8273
10.64667,76.81056,2016-11-06,3.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.64755
10.64667,76.81056,2017-01-06,4.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.51772
10.64667,76.81056,2017-04-16,6.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.85005
10.64667,76.81056,2017-08-26,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.843
10.64667,76.81056,2017-11-06,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.499200000000002
10.64667,76.81056,2018-01-09,4.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.256650000000002
10.64667,76.81056,2018-04-10,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3736
10.64667,76.81056,2018-08-24,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5777
10.64667,76.81056,2018-11-02,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.499200000000002
10.64667,76.81056,2018-12-31,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1083
10.64667,76.81056,2019-04-07,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0455
10.64667,76.81056,2019-08-27,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5149
10.64667,76.81056,2019-11-27,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7959
10.64667,76.81056,2020-11-29,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.139700000000001
10.64667,76.81056,2021-01-09,4.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.616150000000001
10.62694,76.77944,2016-01-06,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.701700000000002
10.62694,76.77944,2016-04-16,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9827
10.62694,76.77944,2016-08-26,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3736
10.62694,76.77944,2016-11-06,6.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.93278
10.62694,76.77944,2017-01-06,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9513
10.62694,76.77944,2017-04-16,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9827
10.62694,76.77944,2017-08-26,6.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.47485
10.62694,76.77944,2017-11-06,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0298
10.62694,76.77944,2018-01-09,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5761
10.62694,76.77944,2018-04-10,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.6232
10.62694,76.77944,2018-08-24,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9215
10.62694,76.77944,2018-11-02,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.499200000000002
10.62694,76.77944,2018-12-31,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0298
10.62694,76.77944,2019-04-07,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9513
10.62694,76.77944,2019-08-27,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2967
10.62694,76.77944,2019-11-27,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.218200000000001
10.62694,76.77944,2020-01-09,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0926
10.62694,76.77944,2020-11-29,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7959
10.62694,76.77944,2021-01-09,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3893
10.775,76.60611,2015-08-26,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.69042
10.775,76.60611,2015-11-06,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.11695
10.775,76.60611,2016-01-06,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1868
10.775,76.60611,2016-04-16,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.124
10.775,76.60611,2016-08-26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.281
10.775,76.60611,2016-11-06,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.330920000000001
10.775,76.60611,2017-01-06,2.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.28523
10.775,76.60611,2017-04-16,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.499200000000002
10.775,76.60611,2017-08-26,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9686
10.775,76.60611,2017-11-06,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5934
10.775,76.60611,2018-01-09,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4521
10.775,76.60611,2018-04-10,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4678
10.775,76.60611,2018-08-24,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.265300000000001
10.775,76.60611,2018-11-03,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9215
10.775,76.60611,2019-01-01,4.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.912849999999999
10.775,76.60611,2019-04-07,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4678
10.775,76.60611,2019-08-27,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.46075
10.775,76.60611,2019-11-27,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.10125
10.775,76.60611,2020-01-09,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8273
10.775,76.60611,2020-11-29,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.249600000000001
10.775,76.60611,2021-01-09,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.171100000000001
10.68611,76.86944,2013-01-01,2.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.95572
10.68611,76.86944,2013-01-06,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.171100000000001
10.68611,76.86944,2013-04-16,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8273
10.68611,76.86944,2013-08-26,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.85447
10.68611,76.86944,2013-11-06,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.265300000000001
10.68611,76.86944,2014-01-06,3.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.26953
10.68611,76.86944,2014-04-16,4.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.91144
10.68611,76.86944,2014-08-26,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.88728
10.68611,76.86944,2014-11-06,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.54348
10.68611,76.86944,2015-01-06,2.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33374
10.68611,76.86944,2015-04-16,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.499200000000002
10.68611,76.86944,2015-08-26,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.98571
10.68611,76.86944,2015-11-06,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.249600000000001
10.68611,76.86944,2016-01-06,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9058
10.68611,76.86944,2016-04-16,3.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.64755
10.68611,76.86944,2016-08-26,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.38225
10.68611,76.86944,2016-11-06,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1868
10.68611,76.86944,2017-01-06,3.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.40218
10.68611,76.86944,2017-04-16,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3736
10.68611,76.86944,2017-08-26,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.843
10.68611,76.86944,2017-11-06,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8744
10.68611,76.86944,2018-01-09,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1554
10.68611,76.86944,2018-04-10,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.436400000000003
10.68611,76.86944,2018-08-24,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6091000000000006
10.68611,76.86944,2018-11-02,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8901
10.68611,76.86944,2018-12-31,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5149
10.68611,76.86944,2019-04-07,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.7802
10.68611,76.86944,2019-08-27,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32810000000000006
10.68611,76.86944,2019-11-27,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2967
10.68611,76.86944,2020-01-09,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1868
10.68611,76.86944,2020-11-29,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8744
10.68611,76.86944,2021-01-09,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1554
10.72222,76.77583,2016-01-06,7.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.42775
10.72222,76.77583,2018-01-10,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.496
10.68333,76.65,2013-01-01,4.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.37219
10.68333,76.65,2013-01-06,6.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.343609999999998
10.68333,76.65,2013-04-16,7.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.394940000000002
10.68333,76.65,2013-08-26,2.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4806799999999996
10.68333,76.65,2013-11-06,3.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.40077
10.68333,76.65,2014-01-06,4.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.60045
10.68333,76.65,2014-04-16,6.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.57328
10.68333,76.65,2014-08-26,2.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.74316
10.68333,76.65,2014-11-06,2.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.219610000000001
10.68333,76.65,2015-01-06,4.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.830119999999999
10.68333,76.65,2015-04-16,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.967000000000002
10.68333,76.65,2015-08-26,3.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.54912
10.68333,76.65,2015-11-06,4.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.27235
10.68333,76.65,2016-04-16,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2951
10.68333,76.65,2016-08-26,4.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.584750000000001
10.68333,76.65,2016-11-06,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0455
10.68333,76.65,2017-01-06,6.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.14675
10.68333,76.65,2017-08-26,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7331
10.68333,76.65,2017-11-06,4.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.27235
10.68333,76.65,2018-01-09,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.420700000000002
10.68333,76.65,2018-04-10,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.6075
10.68333,76.65,2018-08-24,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5463
10.68333,76.65,2018-11-03,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5149
10.68333,76.65,2019-01-01,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7645
10.68333,76.65,2019-04-07,6.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.47485
10.68333,76.65,2019-08-27,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5777
10.68333,76.65,2019-11-27,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8587
10.68333,76.65,2020-01-09,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7959
10.70278,76.84639,2013-08-26,3.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.221020000000001
10.70278,76.84639,2013-11-06,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.7802
